,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
12682,-0.2745509207773359,-0.2307317626549127,-0.20387602690347534,0.03219819125333792,-0.11122092247869345,-0.2464977717142397,-0.3773987269937919,-0.0430288868599366,0.5067308643659926,-0.3018269298956142,-0.6134114609921005,0.1129037888807043
15479,-0.16134337360752454,-0.2274300039669727,-0.23391357063757084,-0.12813038214675018,0.7234486489583148,-0.22161431727322684,-0.3769340244130052,-0.17056057491179807,0.5067308643659926,-0.30021712799068195,-0.6134114609921005,0.007278194848819368
12812,-0.25568299624903396,-0.17660725492584883,-0.18472763213500812,-0.2723177573484175,0.001601248427510224,-0.036940196903721155,0.30431906956068006,-0.1628523778071355,0.5067308643659926,-0.1443048323833544,-0.6134114609921005,0.18589125368711718
5800,0.15941134337360752,-0.17329135253404768,0.04920010220343285,-0.22173917291961745,-0.26741707322052544,-0.16213310398991382,0.5165868893494611,-0.0478356839308217,-0.02833737653522058,0.14653271177440622,-0.1810361652755855,0.08797686601070097
4233,0.17827926790190943,0.12152021954294913,0.43392808702146407,-0.015273326473458084,-0.20095432793132484,0.059623489386400816,0.15129983035967579,-0.29973783313207064,-0.06229534880558454,0.2675659661082016,0.03126022107828323,-0.10480329287601609
12070,-0.3688905434188453,0.4482969740670376,-0.32630726259736414,-0.25816740804010724,-0.23477404879648608,0.6368046968946054,0.163677466404015,-0.19680308865014376,0.16317042242491808,0.11004386859594176,-0.04950765452524953,-0.06301931425219735
6705,-0.44436224153205284,-0.14112879269006895,-0.2737979479273571,-0.20357629129764301,-0.09586391789186859,-0.24132040477673689,-0.25646195376492725,0.46211785036415964,-0.042689629568149534,0.09507867310934931,0.14617827227257146,-0.00841321343265756
879,-0.40662639247544907,-0.32176572087693384,-0.15020704620844916,-0.28073716156549217,0.5133461976833688,0.23605541702823735,0.43946782136031953,-0.2696845253195097,-0.4932691356340074,-0.4177922893435118,0.38658853900789947,0.138996359223046
7920,-0.12360752455092078,-0.18459138271899317,-0.2877208929691587,-0.3404229700710334,-0.2765513510416852,-0.2775143434686265,-0.42361230049818,0.2840065318727145,-0.04463936960281157,0.28956659214227576,0.22818515651431756,-0.09242949663119422
18731,0.008467947147192435,0.4902985274283653,-0.0008088988078874592,0.6595770299289665,-0.1502875260830383,-0.1674146000543352,-0.3520347054788863,-0.09945462184519147,0.08989269278886955,0.13431014175547615,0.19620324604043546,-0.07162717250946476
11559,0.14054341884530563,0.1621300682003977,0.023063411799887114,-0.1541269837073461,-0.24761927006328494,0.15736685981067144,0.22998355142839952,-0.287266143434639,-0.017830444126208454,0.2575494209219565,0.00032372414289363785,0.01803801767040358
15029,0.5556377584679472,-0.38528677737809497,0.36320717825169263,-0.17622374941008667,0.7234486489583148,-0.2694553693579965,-0.3560234721921764,-0.21421148885280872,-0.08320089473279424,-0.7104334078577244,0.23817466365991272,-0.04347230279298611
19369,-0.10473960002261888,0.01714367282093991,-0.32587558896065016,-0.29300376178686593,-0.1736619088151343,0.15382762709639605,0.33938452329526525,0.008286919707620523,0.012715483083496923,0.05018308664957205,-0.1935424087175515,-0.17097620322875892
14820,-0.029267901909411337,-0.22555622797426986,0.14863187951800524,-0.11812810857602168,-0.2677215491478974,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.4932691356340074,-0.07573919569179542,0.22818515651431756,0.06511224251483447
18837,-0.085871675494317,0.09119025538720055,-0.2845031871308402,-0.22732263827788926,-0.26214223350578364,0.1261356797255573,0.09246250472881558,-0.14899494480998923,0.15493818672301166,0.08774513109799129,-0.031503310251211794,-0.17814941844314838
7513,0.02733587167549432,-0.21408216523888246,0.24890081417256918,-0.17446154362717473,-0.27557702807409484,-0.2679807485632855,-0.09916978798051493,0.5624543261591216,-0.08195522748842683,0.2857507654046585,0.12046884302964445,-0.03629908757859664
19498,-0.01039997738110945,-0.21873892580648915,-0.09064187681970398,-0.19846502880153202,0.02442310316552908,-0.1243366795219006,0.03829680569809368,-0.18866184676432035,0.5067308643659926,-0.265159219838824,-0.6134114609921005,0.1265328977880443
17296,0.5556377584679472,-0.14449319539372976,-0.1747297202033923,-0.2345441156758601,-0.26638185506746065,-0.25705255104589225,-0.22057057941223376,0.15556544978041534,-0.15263330374492595,0.278536467978851,0.15996224337269496,0.11738704838969773
11799,-0.01039997738110945,-0.22108866737729987,0.31395933465019144,-0.20931747516146043,-0.24382018884919604,-0.27740003177911404,-0.42026363574954073,0.3586634521448399,0.11697241549250906,0.009222571512962413,0.22609432943733257,-0.14999454872666973
678,-0.06700375096601512,0.47889019172992375,-0.019354040866628758,0.6595770299289665,-0.2765513510416852,0.7224856565313735,0.57638769950182,0.07995583098973626,0.013473715319198828,0.23614501781563502,-0.15815322448858268,0.12787787564074238
7400,-0.10473960002261888,0.07846574634776779,0.0035964055504870145,0.17115938983168424,-0.2765513510416852,0.05123845478997098,0.24197971364144585,-0.07057053494176474,-0.16763547012274227,0.28956659214227576,0.009538850889605446,0.10815153380117132
6204,-0.01039997738110945,-0.09542326752537089,-0.2594637393989416,-0.3341127380673067,-0.2692439287847574,-0.14165490048304163,0.19407755616968783,-0.11634336831046341,-0.12885730721113048,0.2857507654046585,0.02312922689000812,0.050586481705695796
17178,-0.12360752455092078,-0.21184664116186627,0.6686139333856183,-0.02343484492306617,-0.27194071557005217,-0.2775143434686265,-0.42361230049818,-0.005007555074016624,-0.4932691356340074,-0.004729044996450442,0.22818515651431756,-0.1804807133878249
3194,-0.44436224153205284,0.21950313521185763,-0.3313860666143818,-0.3404229700710334,0.02061715407337918,-0.2775143434686265,-0.42361230049818,-0.32372851400838004,-0.007540149498825438,0.22273000194119957,-0.4135051610203653,0.2760944350080648
6820,-0.06700375096601512,-0.18899791106737066,0.6686139333856183,0.6595770299289665,0.1997707897390594,-0.223467776667125,-0.2730866189126308,0.31141826652019444,0.5067308643659926,-0.19408944685070376,-0.03959558541954272,0.021624625277598317
2032,-0.33115469436224154,-0.19849995403712528,0.25462660295737466,0.579924994600501,-0.26941308207774184,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.1709391962925863,0.2679236998648532,0.22818515651431756,0.11998733890491392
3132,0.5179019094113434,0.026837889127288288,0.025418436657487626,0.6595770299289665,-0.20902535648229673,-0.2731196940718133,-0.41506594612450237,0.10178128796024156,0.05983420058782968,0.1734223658160524,0.22466172569939835,-0.36779129567356994
19580,-0.029267901909411337,-0.23223722478686068,0.020203188600356973,-0.10458565682396556,-0.2554410200772271,-0.27713330450358487,-0.36878764972976075,0.6471145808760619,-0.4932691356340074,-0.28471533186911213,-0.32495476240805493,0.14132765416772264
16430,-0.2368150717207321,0.614713222621905,-0.3313860666143818,-0.3145954242689528,0.7234486489583148,0.7224856565313735,0.39209690964932475,-0.3197445020217005,0.5067308643659926,-0.21197613468328436,-0.6134114609921005,-0.19931040332559727
8069,-0.44436224153205284,-0.1558119033145181,-0.12995182371023803,-0.3257642367115434,-0.2765513510416852,-0.2775143434686265,0.0034637833862451103,-0.11920146386612485,-0.4932691356340074,0.28956659214227576,-0.05237286200111791,0.1280572060211021
9702,-0.1990792226641283,-0.15773719333829925,0.11581968047003695,-0.23579172927948278,-0.2183964489136347,-0.2775143434686265,-0.42361230049818,-0.151506604540722,-0.043447861803851434,0.21152101089944905,0.22818515651431756,0.023507594271375547
10539,-0.048135826437713226,-0.16640377263843228,0.4694148014284547,-0.25775089107616483,-0.26985288063950136,-0.23030361569997143,0.017743534948944668,-0.22573048003168653,-0.04962203858028125,0.28020589217655856,0.08023978130765473,0.09864702364210531
10532,-0.029267901909411337,-0.11440429683763409,-0.30949979985264137,0.6595770299289665,0.7234486489583148,-0.16926117350030603,-0.3447304333530737,0.6471145808760619,0.40937926124640855,-0.2227081473828327,0.0385006778078425,0.09792970212066635
1916,-0.12360752455092078,-0.2303212106734014,-0.025825290427774622,-0.1546781711834808,-0.12693125254567098,-0.08958062279048949,0.3003433164314524,-0.12846862218296637,0.5067308643659926,-0.2966397904241659,-0.6134114609921005,0.18463594102459896
16374,0.29148681507172075,0.614713222621905,-0.2918264546441357,-0.05154230218624792,-0.26395365954666905,0.7224856565313735,0.3778902525736035,-0.12764583709876082,0.04114919192231841,0.17217029766777175,-0.10139114125043357,-0.2775881143526224
12045,0.17827926790190943,-0.11409913559467166,-0.32734501262215,-0.3404229700710334,-0.2223546359694706,-0.12227906911067592,-0.09931827122639392,-0.15241599858115973,0.16197891462595795,-0.07007507787814489,-0.04311901623446194,-0.424961820932254
16784,-0.12360752455092078,0.31532376550206087,-0.2594850511657453,-0.08979822833278713,-0.2694469127363387,0.38971028691689635,0.2041609660027109,-0.10599359804071985,0.06335456453930281,0.18403513393005017,-0.023643349202545835,-0.33488417087755823
11936,0.31035473960002263,0.15523617744396973,0.6686139333856183,-0.10667631367786228,-0.2765513510416852,0.033070516936787156,0.08065622209079704,-0.35288541912393806,-0.05460470755775092,0.28956659214227576,0.06254518919317034,0.027363197449109956
7063,-0.3877584679471472,-0.14031452077343085,-0.1309895906496129,-0.015236310430981488,-0.030737785676696827,-0.14761816028594277,0.042416942067130634,0.20839691308203542,0.05663879330880022,0.008745593170760317,-0.06348522072509388,-0.09520911752677012
4051,-0.029267901909411337,-0.22371305406677677,-0.22563824689414866,-0.1479211795491778,-0.24336347495813807,-0.2697411485817777,-0.2975845655556817,0.6471145808760619,0.5067308643659926,-0.17101561954667477,0.04275977000170089,0.09810903250102607
16597,-0.44436224153205284,-0.057348988314722855,-0.17533469169938856,-0.20894349260990866,-0.24294113738146078,-0.27113132622520375,-0.40151231008038557,-0.05372509295460888,-0.061970392133140866,0.26995085781921235,0.220634947625205,-0.10740358339123218
6134,0.04620379620379621,0.614713222621905,-0.31388024635886486,0.6595770299289665,0.7234486489583148,0.7224856565313735,-0.1712859074455519,-0.11110352645841749,-0.44774812176918943,0.01923911669920757,0.07536118479468965,0.036060720896557125
10401,-0.2934188453056378,-0.2152906037610137,0.6686139333856183,-0.046208705598555784,-0.2765513510416852,-0.2775143434686265,-0.42361230049818,0.0996593685325535,-0.4932691356340074,0.28956659214227576,0.22818515651431756,0.07318210963102262
6966,-0.048135826437713226,-0.17919002871855813,-0.22045736163812155,-0.23546158308131918,-0.2690916908210714,-0.1522477837111983,0.3058135530783529,0.19705113981562192,0.42037362866408623,-0.010750896566752577,-0.25866780026364067,0.08654222296782303
16705,0.5556377584679472,-0.22095134481796677,0.1717373167963667,-0.3123000836910811,-0.2765513510416852,-0.2696839927370215,0.007591995465448367,0.5201458510397095,-0.1055145862405932,0.28956659214227576,0.08655098155855398,-0.017200402070284688
16039,-0.2368150717207321,-0.17599310141133268,0.2290003558402006,-0.25189301586816154,-0.19433560122440513,-0.19934692149723404,0.19956382738119802,-0.20563720218582449,0.03372934790152119,0.10688388707885253,-0.06875100743750062,0.1239326072728282
11087,-0.3688905434188453,-0.1421680636005773,-0.3155999245693666,-0.2826889459529253,0.32501450701250123,0.026591625373128085,0.08893217594246962,-0.07013749016060392,0.5067308643659926,-0.18890230737925534,-0.6134114609921005,0.02377658984191522
13019,0.29148681507172075,0.2571600325934216,-0.2501672492434786,-0.08859576430703879,-0.2765513510416852,0.10070493323167233,-0.07586155311112164,-0.09274242773719873,-0.010248121769189385,0.12226643861487181,0.06846919924462791,-0.35756946399306494
7534,0.5367698339396453,0.43006439285593484,0.1338117895359629,0.33202744342519436,-0.206826363673499,0.7224856565313735,0.57638769950182,-0.26816886858544686,-0.028066579308184188,0.2646444737622134,-0.1236545777183297,0.2785153951429212
19861,-0.1990792226641283,0.4186513623691399,-0.22212222370596277,-0.07747024103063424,-0.04764634884342147,-0.23606492485140054,-0.3872891289540457,-0.20832207982902157,-0.04653495019206634,0.2363238846939608,0.2150206897333007,0.0374056987492552
7925,-0.18021129813582643,-0.09517041963834487,0.20686807054444878,0.6595770299289665,-0.13592696915687796,-0.11479981856828782,-0.12723925392790988,-0.27206627161589425,0.5067308643659926,-0.25436758484650035,-0.6134114609921005,0.047627530429760166
13416,-0.33115469436224154,-0.307978245290136,-0.11087979706187498,-0.18972113230461027,0.1855923607211036,-0.23890239501107705,-0.2269200634675575,0.0836367116296032,-0.4932691356340074,-0.6689810088057188,0.3337719239020615,0.2958207768476358
13341,-0.44436224153205284,-0.2499670930029779,0.6686139333856183,-0.2983602860562718,-0.1574758904452886,-0.2775143434686265,-0.42361230049818,0.09688788193312427,-0.02411293979345282,-0.7104334078577244,0.22818515651431756,0.575038179067746
1852,-0.21794714719243022,-0.38528677737809497,0.5785504373934294,0.001121666844778039,0.7234486489583148,-0.18646508277193458,-0.17010657935696571,-0.3245079946144695,-0.06516579941217032,-0.7104334078577244,0.25455280909629546,-0.19599279128894212
14195,-0.3688905434188453,-0.1804045704655486,-0.3313860666143818,-0.11432424318671552,0.7234486489583148,-0.2732848109566647,-0.41643036694644314,0.6471145808760619,-0.14190973355428474,-0.22056174484292304,0.21138110185854903,0.13110582248721758
8158,0.15941134337360752,0.614713222621905,-0.20318838306031548,-0.17203778550868667,-0.2709595844450796,0.09348971192493669,-0.20071277468541293,-0.2961868659265519,-0.17191406630991732,0.2659561642032694,0.15159893506475489,-0.424961820932254
411,-0.42549431700375095,-0.2255745376488476,-0.321174349400615,0.6595770299289665,0.7234486489583148,-0.25175610943181387,-0.36522426838356103,0.6471145808760619,0.5067308643659926,-0.28954473758390886,-0.5542875175373572,0.0984676932617455
16138,0.15941134337360752,0.614713222621905,-0.014297122143813078,0.6595770299289665,0.4118656452319713,-0.07049240977093028,-0.3812681389092871,-0.24309557575623542,0.041907424158020325,0.1895203848653749,0.21138110185854903,-0.151160196199008
15517,-0.3500226188905434,-0.10993537996847316,-0.26362058135127475,0.02064603406347924,-0.24711867806239265,-0.06245595159914367,0.08849239291607595,0.4162584080392289,0.4309888799639129,-0.02792211688602995,-0.13488309350213817,0.08313494574098801
17762,-0.44436224153205284,0.10793618478479296,0.6686139333856183,-0.24977168528436208,-0.22813967858953846,0.24146072691804188,0.5095061234783502,-0.35288541912393806,-0.042797948458964084,0.2755553533400876,-0.0870651038710917,0.009699154983675845
13767,-0.2745509207773359,-0.3405287778727953,0.24595648117904284,0.6595770299289665,0.7234486489583148,-0.2775143434686265,-0.42361230049818,0.2080071727789906,-0.4166606001054113,-0.43007448165521717,0.22818515651431756,0.11980800852455421
19507,-0.2745509207773359,-0.2003377028558546,-0.3313860666143818,-0.3390855147269325,-0.10421797614913762,0.12794921923214725,0.5676051674783572,0.3842563987114443,-0.3056337370204893,-0.22992244480864021,-0.6134114609921005,0.048255186761019274
1465,0.008467947147192435,-0.09786455746907034,0.49585298092565766,-0.22272956356142995,-0.27502897140482524,-0.07563989978958326,0.5187313685946717,-0.2944546868019086,-0.050705227488426825,0.28956659214227576,-0.08207035029829414,0.10492358695469602
1417,0.10280756978870187,-0.38528677737809497,0.6686139333856183,-0.09438906324156268,0.7234486489583148,-0.2775143434686265,-0.42361230049818,-0.25374847737279155,-0.2719465619771617,-0.7104334078577244,0.22818515651431756,-0.12273633091198967
12506,-0.12360752455092078,-0.38528677737809497,-0.18549570473920757,-0.014116095655738013,0.38148056879251907,0.0450199463619829,0.4688804822177859,0.10901313580562724,-0.4932691356340074,-0.7104334078577244,0.38658853900789947,0.11935968257365481
6240,0.2160151169585132,0.23863819829437807,-0.2245249825336072,-0.08591619490196448,0.11182944260181743,0.34939817888675645,0.31166855190776366,-0.13262585208211028,-0.042797948458964084,0.20752631728350604,-0.05326339945983374,-0.2398390692868978
15964,-0.01039997738110945,-0.10213681487054438,0.6686139333856183,-0.3404229700710334,-0.16694001718776802,-0.2775143434686265,-0.42361230049818,-0.35288541912393806,0.5067308643659926,-0.05200952316723849,0.22818515651431756,0.575038179067746
11318,0.29148681507172075,-0.12043886041721616,-0.1327554803457583,-0.2083580634483679,-0.2622600122006623,-0.2188474410666424,0.06913419876492359,0.14270401977993907,-0.18539976821632975,0.27716515524501983,0.06219671801367283,-0.424961820932254
15622,0.2160151169585132,-0.05648062410679191,-0.26312847884568413,0.09323374765789604,0.559803424658861,-0.25587133025426323,-0.38873427199307814,0.25079199715767964,0.09844988516321965,-0.03561339265403959,0.20274676041099973,0.126084571837145
7787,-0.18021129813582643,-0.15360568377541609,-0.2044777384033609,-0.22659020335607272,-0.19457897483982153,-0.1569761662151483,0.20329562610074528,0.09121499529991757,0.13105387129840163,0.08112705659993646,-0.09047237762617842,0.048882843092278284
4265,0.5556377584679472,-0.13023859621003966,0.1447647159509422,-0.09924485205136092,-0.21594995812878606,-0.17054868410849924,0.0411406605426276,-0.13137002221674388,0.11783896661902554,0.116304209337345,0.011668396986534643,0.09389476856257221
5400,-0.01039997738110945,-0.11854371934511271,-0.10002656887549868,-0.227172221246599,-0.24146497799923033,-0.2613022562089445,-0.3767523072659152,-0.18692966763967706,0.4180989319569805,0.007553147315254942,0.19875870135675053,-0.10534128401709524
13217,-0.3877584679471472,0.614713222621905,-0.2718638106321934,0.6595770299289665,0.7234486489583148,0.6125164710755585,-0.10629013349788234,0.508193815079671,-0.11212203858028125,0.07617840629958918,0.06475217332998784,0.05937367034332292
13527,-0.44436224153205284,-0.22372661678868622,-0.24001186145275905,-0.04172630501566446,0.14878460416768946,-0.26190444720075534,-0.35043829860981446,0.6471145808760619,0.5067308643659926,-0.2658746873521272,-0.14626648536572334,-0.14497329807659706
8004,0.08393964526039999,0.025642916450481456,0.020462824351170562,-0.24690415279755296,-0.1574795151587097,0.1099206327718929,0.5594100854899144,-0.29163989572436333,-0.14353451691650312,0.24157064645818446,-0.27647854943795763,0.10250262681983963
13968,0.253750966015117,0.014819076218258568,-0.24772167062259,-0.17035641350439035,-0.06967027961029354,-0.1254439529211613,-0.18335845652438595,-0.13245263416964592,0.20633550041451945,0.020193073383611898,0.08314370780346725,-0.27812610549370154
13484,-0.16134337360752454,-0.15236635546216049,-0.27159533391969215,-0.2593291755601732,-0.20115549952619563,-0.031801366861546394,0.57638769950182,0.3867680584421771,0.2785842005878297,0.02770548227329572,-0.40665189449024763,-0.16093370192861367
13575,-0.3877584679471472,-0.1721533234417347,-0.14285264103575418,-0.26730075948892823,0.038276757860954726,-0.19445224569299904,0.00023005481666485883,-0.1212367743375807,-0.04388113736710967,-0.01301654369221277,-0.05694170635452963,0.08026565965523223
19911,0.5556377584679472,-0.2192022160571685,0.267939240818447,-0.2584163936036478,-0.27538880659171944,-0.2773168960049231,-0.41434632207910704,0.6471145808760619,-0.048051414663470154,0.2816964494959403,0.2250876349187842,0.13863769846232657
7067,-0.10473960002261888,-0.38528677737809497,0.15231612146119358,0.3301520792544871,0.10108579202169142,-0.017226626448704936,0.5277157330657185,-0.16614351814395772,-0.4932691356340074,-0.7104334078577244,0.27116326865234314,0.575038179067746
14956,-0.14247544907922266,0.614713222621905,-0.2580125670440572,0.6595770299289665,0.7234486489583148,-0.22807453775447803,-0.40902551896102385,0.15777397816433555,0.061621462286269885,-0.04753785120909334,0.2170340787703974,0.19602342017744237
4083,0.3480905886566264,0.2938505860389378,0.5798686490908562,0.6595770299289665,-0.21479348377306612,-0.24322083661488192,-0.3905431922572538,-0.23252928309591142,0.06698324738159052,0.17658234733314163,0.21471093757374737,-0.047238240780540564
14069,0.5367698339396453,0.027814405104768066,-0.11752754160598819,-0.18826466826984287,0.00542718836337646,0.010474906309819891,0.12537859627784975,-0.207499294744816,-0.03819439559934537,0.16573109004804273,-0.0006055323357663584,-0.06481261805579472
17953,0.253750966015117,-0.038907878446934864,-0.27598612888364904,-0.14069030764283555,-0.08847255823054413,-0.06737755720807642,-0.12571291689500658,0.030069072200009768,0.5067308643659926,-0.044318247399228815,0.003653559858092015,-0.2749878238374062
14806,0.5179019094113434,-0.22077587710326338,0.6686139333856183,-0.06731757949428285,-0.27187003365834084,-0.2775143434686265,-0.4178763881306812,0.6471145808760619,-0.3078542742821877,0.24747325344293608,0.22613304845727672,0.11738704838969773
16814,0.1971471924302113,-0.07100535173917706,-0.1156606842919542,-0.04623985480444476,-0.09047902128936583,-0.08701782767996263,0.15183990226791153,0.019546084017801852,0.024901358300134707,0.13532372073265567,-0.028289631595845903,-0.0676819041415505
4734,-0.40662639247544907,-0.22728954383429648,-0.2570175007334003,0.0017953588178522791,0.7234486489583148,-0.07502261666621585,-0.21915074402843568,0.12477596583988107,0.5067308643659926,-0.29926317130627766,-0.6134114609921005,-0.027063572990070214
3854,0.3480905886566264,-0.2605765322166384,0.6686139333856183,-0.23519116993612404,-0.2384918601201862,-0.2775143434686265,-0.42361230049818,-0.0681021796891481,-0.4932691356340074,-0.7104334078577244,0.22818515651431756,0.575038179067746
3120,0.04620379620379621,0.614713222621905,-0.1809844394491201,0.254266424622869,0.2037376761071059,-0.0880998739464438,-0.3522745746517167,-0.2539216952852559,0.04131167025854026,0.15100438373255132,0.19748097369859297,0.12070466042635289
12873,0.08393964526039999,0.2277831769375716,-0.2273730889350097,-0.26266729803039923,-0.27421703559849997,0.06751643937654843,0.04877813799535909,-0.2545712624569971,-0.10870999351962268,0.2484868324201156,0.060764114275738634,-0.30368068469496406
17972,-0.18021129813582643,-0.1841069392457903,-0.11513258195043419,-0.16963333709980102,-0.12149698502749819,-0.0647445668829248,0.07739286893073889,-0.1642381211068501,0.5067308643659926,-0.19665320544004028,-0.6134114609921005,-0.32555899109885195
9002,-0.21794714719243022,-0.21812069173278378,0.018232361529293657,-0.19246957025531003,0.18185407294614747,-0.1520593811118166,0.3273672696700796,-0.030513892684388942,-0.05325072142256894,-0.2281933983181574,-0.6134114609921005,-0.09556777828748957
3993,-0.44436224153205284,-0.22237034459774208,-0.3313860666143818,-0.32470841464015465,-0.20713083960087098,-0.2775143434686265,-0.42361230049818,0.6471145808760619,0.5067308643659926,-0.15754098137946404,0.22818515651431756,0.14213464087934147
18594,0.17827926790190943,0.1659600983602931,-0.1305196910435604,-0.05172051068641248,-0.19861104956040745,0.15071387259996935,0.2274116159763931,-0.16055724046698314,-0.08379664863227432,0.26959312406256075,0.0059379820347978856,-0.15474680380620273
8446,0.15941134337360752,-0.15665387092578262,-0.24134338688135784,-0.2788437218039494,-0.22463820542476054,-0.2484791743324561,-0.24169073413248812,0.13629495701875885,-0.06754881501009061,0.14534026591890084,0.14892732268860734,0.02494223731425348
13015,0.17827926790190943,0.5535733199242626,0.6686139333856183,-0.06917606446493557,-0.27208570410689603,-0.19517182312313527,-0.3576616915664771,-0.35288541912393806,-0.04312290513140776,0.28956659214227576,0.20650250534558393,-0.05943270664500261
19506,-0.31228676983393966,-0.10907923314793967,-0.16684738931425389,0.22034580545532984,0.7234486489583148,0.3556295268186333,-0.3211840221378393,-0.33070053498506924,0.5067308643659926,-0.28560966626074114,-0.6134114609921005,0.027004536688390424
10695,0.15941134337360752,-0.3695670498638346,-0.06672112732905054,-0.14679219025364132,0.035862698722505346,-0.26606684427601934,0.43292438613516815,0.6471145808760619,-0.4932691356340074,-0.7104334078577244,0.3171614643460138,0.2627343216712645
7764,0.5556377584679472,0.24882241711320205,0.13988126210526952,0.46171213116567283,-0.21562064337576006,0.040149839868295165,-0.047493169953981854,-0.18307556908734576,-0.12327888433418073,0.23393899298295007,0.09127470199174237,-0.34896160573579754
153,-0.2368150717207321,-0.38528677737809497,0.050741140579679676,0.6595770299289665,0.7234486489583148,-0.12730878344922514,-0.14014609146457993,0.07164137119144846,-0.140989022982361,-0.7104334078577244,0.3182455969044504,0.575038179067746
1959,0.008467947147192435,-0.061776238902766546,-0.10916140455732123,-0.037497310066597456,0.15129847167187052,-0.03569311770080947,-0.03378297928022941,-0.13219280730094946,0.5067308643659926,-0.07448712754351479,-0.10425634872630195,-0.29498316124751683
19845,0.5556377584679472,0.345469881791212,-0.23693734000839275,-0.11124623276889302,-0.06122502371693929,0.6524434008780902,0.407898802554126,-0.1967164796939116,0.035949885163219626,0.18534682437110608,-0.11629796392893793,-0.1839776558048398
12159,-0.3688905434188453,0.21028257088603897,-0.32143439057614337,0.04839000881002923,0.34511822897637545,0.7224856565313735,-0.0033059800449632987,-0.04857186005879511,0.5067308643659926,-0.14007164959631033,-0.2734971849022567,-0.10471362768583613
16616,-0.33115469436224154,-0.2214822201527066,-0.10801343653629493,-0.3404229700710334,-0.23569908092429137,-0.2744634038933624,-0.3420371025871228,0.1688599245620526,0.015694252580897274,-0.028100983764355738,0.17030022169778763,-0.07942804405511325
9993,0.17827926790190943,-0.3218265174797788,-0.2484229740308734,-0.17171271492214746,0.024427217705088156,0.3743218051827656,0.3306835060335821,-0.19714952447507242,-0.4932691356340074,-0.40056144673145916,0.38658853900789947,-0.06203299716021881
1888,0.5556377584679472,-0.14092003465795147,0.37157617846221785,-0.22405770671336667,-0.15462258194408288,-0.13810604212226774,0.2029047103284928,-0.2827191732324504,0.10034546575247441,0.08524099480143,-0.08691022779131503,0.575038179067746
18866,-0.31228676983393966,0.614713222621905,0.6686139333856183,-0.021316081610289434,0.7234486489583148,0.7224856565313735,0.57638769950182,-0.35288541912393806,0.5067308643659926,-0.1279683241629308,-0.6134114609921005,-0.424961820932254
18061,0.4990339848830415,-0.028079860482265018,-0.0015684450703772116,0.16216973335980103,-0.23701277751886993,-0.11358096830612688,0.2872564668722188,0.016687988462140417,-0.04788893632724832,0.2574301763364059,-0.020158637407570807,-0.031188171738344102
475,-0.12360752455092078,0.1718674651854222,-0.3313860666143818,-0.07368106674354465,-0.24656047219554397,0.1345030894308629,0.20086625894898882,0.6471145808760619,-0.051084343606277775,0.2763304431461661,0.017476249978159705,0.0900391653848379
11068,0.23488304148681508,0.022192656873304628,-0.06878130738307481,-0.11070668034639754,-0.2703265098598578,-0.21379192721483514,-0.26685033550345716,-0.14223944622388046,-0.13947255851095716,0.28914923609284887,0.1764565458689102,-0.08301465166230798
14924,-0.3688905434188453,-0.08260649532094881,-0.13822071607073655,-0.27638806929660986,-0.11505029279602583,0.03299577467825978,0.36870327927484126,-0.2488550713456743,-0.0443144129303679,0.05793398471035692,-0.20039567524766908,0.09909534959300462
5648,-0.10473960002261888,-0.1077298101315598,0.10251420146522343,-0.23538441443451125,-0.20614433759618572,-0.1759232587650935,0.09664718926591843,-0.24439471009971783,0.030588100067899006,0.1665061798541212,0.011707116006478807,0.22650958483859765
1983,-0.2368150717207321,0.20579421513830423,-0.30341455308700344,-0.13893850120180323,0.04798416683952057,0.30865246559177584,0.055365396608709955,0.025175666172892512,0.25594555240758704,0.035039024284653754,-0.04838480294686868,-0.39370453563555186
7125,0.5556377584679472,0.614713222621905,0.6686139333856183,-0.011770986155391277,0.7234486489583148,-0.24367808337293184,-0.4142773241098501,-0.35288541912393806,0.07960239816148652,0.11749665519285038,0.22384862628057084,0.0548904108343295
16975,-0.01039997738110945,-0.22328582832662938,-0.16826747412553184,-0.1877911761979452,-0.20910993312878895,-0.2775143434686265,-0.42361230049818,0.6471145808760619,0.5067308643659926,-0.17673935965310056,0.22818515651431756,0.10653756037793366
8576,0.5367698339396453,0.26436399836091345,-0.2259165127607393,-0.13211286494105343,-0.16847586921079488,0.14905540586921293,0.07871973197447778,-0.1644979479755466,-0.22163243719379946,0.25003701203227263,0.037261669169629155,-0.23625246167970307
2552,0.02733587167549432,-0.0677169517024238,-0.044996068690052335,0.3496141688075386,-0.12372473389610326,-0.06967936169357528,0.03369636531538136,0.00027559125614537346,0.2444637499812439,0.03336960008694628,-0.037195006183004364,-0.12695059485044352
